model_id,channel_44_1,channel_44_2,channel_44_3,channel_44_4,channel_44_5,channel_44_6,channel_44_7,channel_44_8,channel_44_9,channel_44_10,channel_44_11,channel_44_12,channel_44_13,channel_44_14,channel_44_15,channel_44_16,channel_44_17,channel_44_18,channel_44_19,channel_44_20,channel_44_21,channel_44_22,channel_44_23,channel_44_24,channel_44_25,channel_44_26,channel_44_27,channel_44_28,channel_44_29,channel_44_30,channel_44_31,channel_44_32,channel_44_33,channel_44_34,channel_44_35,channel_44_36,channel_44_37,channel_44_38,channel_44_39,channel_44_40,channel_44_41,channel_44_42,channel_44_43,channel_44_44,channel_44_45,channel_44_46,channel_44_47,channel_44_48,channel_44_49,channel_44_50,channel_44_51,channel_44_52,channel_44_53,channel_44_54,channel_44_55,channel_44_56,channel_44_57,channel_44_58,channel_44_59,channel_44_60,channel_44_61,channel_44_62,channel_44_63,channel_44_64,channel_44_65,channel_44_66,channel_44_67,channel_44_68,channel_44_69,channel_44_70,channel_44_71,channel_44_72,channel_44_73,channel_44_74,channel_44_75,channel_45_1,channel_45_2,channel_45_3,channel_45_4,channel_45_5,channel_45_6,channel_45_7,channel_45_8,channel_45_9,channel_45_10,channel_45_11,channel_45_12,channel_45_13,channel_45_14,channel_45_15,channel_45_16,channel_45_17,channel_45_18,channel_45_19,channel_45_20,channel_45_21,channel_45_22,channel_45_23,channel_45_24,channel_45_25,channel_45_26,channel_45_27,channel_45_28,channel_45_29,channel_45_30,channel_45_31,channel_45_32,channel_45_33,channel_45_34,channel_45_35,channel_45_36,channel_45_37,channel_45_38,channel_45_39,channel_45_40,channel_45_41,channel_45_42,channel_45_43,channel_45_44,channel_45_45,channel_45_46,channel_45_47,channel_45_48,channel_45_49,channel_45_50,channel_45_51,channel_45_52,channel_45_53,channel_45_54,channel_45_55,channel_45_56,channel_45_57,channel_45_58,channel_45_59,channel_45_60,channel_45_61,channel_45_62,channel_45_63,channel_45_64,channel_45_65,channel_45_66,channel_45_67,channel_45_68,channel_45_69,channel_45_70,channel_45_71,channel_45_72,channel_45_73,channel_45_74,channel_45_75,channel_46_1,channel_46_2,channel_46_3,channel_46_4,channel_46_5,channel_46_6,channel_46_7,channel_46_8,channel_46_9,channel_46_10,channel_46_11,channel_46_12,channel_46_13,channel_46_14,channel_46_15,channel_46_16,channel_46_17,channel_46_18,channel_46_19,channel_46_20,channel_46_21,channel_46_22,channel_46_23,channel_46_24,channel_46_25,channel_46_26,channel_46_27,channel_46_28,channel_46_29,channel_46_30,channel_46_31,channel_46_32,channel_46_33,channel_46_34,channel_46_35,channel_46_36,channel_46_37,channel_46_38,channel_46_39,channel_46_40,channel_46_41,channel_46_42,channel_46_43,channel_46_44,channel_46_45,channel_46_46,channel_46_47,channel_46_48,channel_46_49,channel_46_50,channel_46_51,channel_46_52,channel_46_53,channel_46_54,channel_46_55,channel_46_56,channel_46_57,channel_46_58,channel_46_59,channel_46_60,channel_46_61,channel_46_62,channel_46_63,channel_46_64,channel_46_65,channel_46_66,channel_46_67,channel_46_68,channel_46_69,channel_46_70,channel_46_71,channel_46_72,channel_46_73,channel_46_74,channel_46_75
1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063847303,-0.0073186755,-0.009675622,-0.011438072,-0.012318194,-0.013548732,-0.015493691,-0.019144773,-0.021879494,-0.023270369,-0.024885237,-0.02736181,-0.03153062,-0.03484869,-0.03658086,-0.037351727,-0.039080024,-0.041845262,-0.04230106,-0.042042553,-0.040544093,-0.03930664,-0.038176,-0.034573913,-0.029410303,-0.023118615,-0.016665041,-0.010339022,-0.0022041798,0.007062137,0.01690197,0.0266729,0.03547293,0.04518789,0.054840982,0.064952016,0.07280749,0.07936704,0.085225165,0.0902037,0.094426334,0.095158696,0.094597936,0.09299755,0.09042364,0.08711779,0.08008659,0.071700215,0.06355262,0.05565399,0.0469352,0.035916626,0.025050461,0.01553905,0.0071101785,-0.0017167926,-0.010941088,-0.019031942,-0.025033712,-0.029636443,-0.03382659,-0.038585305,-0.04188806,-0.042966783,-0.0425359,-0.041477144,-0.041701436,-0.04061854,-0.038420558,-0.03442484,-0.030650377,-0.02842015,-0.025417507,-0.021660924,-0.01665032
2,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.019210637,0.039229393,0.05697775,0.06789303,0.07539642,0.08481419,0.09166217,0.09310329,0.08900386,0.085936904,0.085359454,0.08684689,0.08766967,0.087705135,0.08917034,0.09090698,0.092637956,0.09205514,0.09057033,0.091106296,0.092826724,0.09326142,0.08960807,0.08682799,0.0878911,0.09200269,0.090544045,0.08464092,0.08191472,0.08258462,0.0850423,0.08619368,0.086955726,0.08768147,0.09049839,0.089034915,0.07459962,0.043766737,0.004826784,-0.031125128,-0.05640793,-0.07168859,-0.08215237,-0.08600098,-0.08728093,-0.08593482,-0.08626443,-0.088086486,-0.089600444,-0.08989167,-0.089072704,-0.09237015,-0.095917165,-0.09714693,-0.09578824,-0.09322238,-0.09232986,-0.0935542,-0.0937224,-0.09223986,-0.091205955,-0.09252548,-0.09392637,-0.09006816,-0.08377981,-0.080809295,-0.081870675,-0.08429748,-0.08499527,-0.08313143,-0.08159304,-0.08566874,-0.08858764,-0.08344203,-0.06440961
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0042704344,0.008304,0.01002121,0.008722842,0.010155797,0.014513016,0.020379007,0.023979545,0.025356352,0.029854655,0.03713739,0.04464972,0.050123096,0.05233109,0.057834208,0.06557828,0.07304996,0.07670379,0.076398194,0.079713285,0.0831458,0.08627796,0.08454436,0.08046144,0.07759607,0.075855136,0.07446772,0.06840223,0.060075462,0.05389589,0.050320864,0.04604447,0.03825277,0.030082643,0.024605453,0.021511495,0.018482745,0.011501968,0.004706919,0.0013175011,7.688999e-06,-0.0023218393,-0.009264588,-0.0151898265,-0.01816225,-0.01978916,-0.023067296,-0.03143674,-0.0381819,-0.041971147,-0.04515034,-0.049952865,-0.05882007,-0.06551486,-0.069021404,-0.07116234,-0.074355006,-0.080120325,-0.08278215,-0.081958175,-0.07892668,-0.077082634,-0.07757616,-0.07479459,-0.06894386,-0.061079383,-0.05517906,-0.051840067,-0.046186507,-0.038039148,-0.028948128,-0.023406148,-0.02109164,-0.016450942,-0.009981334
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039251447,0.002900362,0.003147006,0.0038520098,0.0054014325,0.00587821,0.0060043335,0.006877303,0.009302735,0.011574745,0.012959778,0.01341325,0.015057564,0.018036246,0.020712316,0.022423625,0.024235547,0.027560413,0.031165242,0.034237027,0.036483765,0.03838575,0.041439295,0.045692086,0.049426198,0.051442266,0.05504465,0.060370147,0.06331116,0.06608045,0.06834394,0.06976557,0.07228923,0.07492405,0.07630122,0.07494515,0.07440215,0.07504004,0.07507861,0.07433349,0.073345125,0.071983755,0.07101649,0.069491625,0.06707221,0.0631839,0.060441017,0.05768639,0.0551911,0.05153042,0.04778987,0.04444772,0.042159677,0.039376378,0.035742402,0.03215158,0.029219985,0.026992857,0.024686217,0.021566987,0.018086135,0.016521513,0.016396701,0.014845371,0.012204945,0.009217024,0.008259177,0.0093483925,0.007403195,0.005028248,0.0037795305,0.0036933422,0.003817439,0.004055798,0.0027589798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-0.0036537647,-0.0045001507,-0.008043051,-0.010679424,-0.009507,-0.0066611767,-0.007147372,-0.009798646,-0.011020362,-0.009539902,-0.0075930953,-0.009693265,-0.01355201,-0.01629889,-0.017116666,-0.015429974,-0.018611073,-0.024465144,-0.025625944,-0.02545005,-0.024586558,-0.027560472,-0.03208542,-0.035134733,-0.03262961,-0.03156787,-0.035096884,-0.039298773,-0.039858937,-0.038432896,-0.036201894,-0.039054334,-0.043972015,-0.044156373,-0.04259312,-0.041475475,-0.04606259,-0.049655914,-0.049800634,-0.04941672,-0.049482286,-0.053551197,-0.057228446,-0.057356775,-0.055211782,-0.055823147,-0.059147596,-0.06220275,-0.061558723,-0.058365703,-0.059072852,-0.06456739,-0.06724781,-0.068856835,-0.067168176,-0.068149745,-0.07339853,-0.07610184,-0.07544851,-0.07307178,-0.07294452,-0.07374501,-0.073265314,-0.068615794,-0.062037647,-0.057315707,-0.05623722,-0.05130881,-0.045486927,-0.035729647,-0.033075333,-0.02969271,-0.025955975,-0.019063711,-0.011186302,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
6,0.00051116943,0.0008896589,0.0030157566,0.004676163,0.0054219365,0.0049660206,0.005567491,0.006855011,0.0085763335,0.009686589,0.011002481,0.010693014,0.01345104,0.016357303,0.01804924,0.019996822,0.022992969,0.027449846,0.030472696,0.03359109,0.036148667,0.04053569,0.047058582,0.05238843,0.056887865,0.061249316,0.067088306,0.07528043,0.08037031,0.08494854,0.08733958,0.09200239,0.09639722,0.09960234,0.10113484,0.101257086,0.101855576,0.103444576,0.1016292,0.0998736,0.097777605,0.09668988,0.09387231,0.08952916,0.08425021,0.080931485,0.07802892,0.07380843,0.06953144,0.06385678,0.059776247,0.056281507,0.053533196,0.049313188,0.0439229,0.04025364,0.03809309,0.03586942,0.03319311,0.03002578,0.027145565,0.026326478,0.025110602,0.022907436,0.02023834,0.017799973,0.016532302,0.015354931,0.0133956075,0.011438608,0.010057628,0.009977579,0.008020461,0.007622838,0.005720079,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021077394,0.0036363602,0.002693832,0.0021425486,0.0039043427,0.0056396127,0.006597817,0.0070289373,0.0077014565,0.009918928,0.011809945,0.010181308,0.008244455,0.006664872,0.005507469,0.0041167736,0.0033612251,0.009139657,0.019335985,0.016593397,-0.003168106,-0.031379342,-0.056280017,-0.06805807,-0.065302014,-0.059302032,-0.05273527,-0.04967642,-0.046527386,-0.04093188,-0.03524363,-0.032047153,-0.02951008,-0.026325345,-0.0222888,-0.018584728,-0.015057325,-0.009062111,-0.0037704706,0.0022695065,0.006552756,0.010620892,0.016490936,0.021455765,0.025823057,0.02884245,0.032176495,0.035911024,0.037653446,0.03851074,0.04162234,0.0453465,0.048354805,0.05060649,0.0575943,0.07430673,0.08030009,0.063230336,0.026719332,-0.010945737,-0.036505997,-0.043595433,-0.037918627,-0.03079158,-0.02823317,-0.02704817,-0.026664317,-0.024508238,-0.020195305,-0.015648782,-0.011921823,-0.008992434,-0.007724464,-0.0086147785,-0.009636104
9,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06147796,-0.07220197,-0.080878556,-0.08367002,-0.08550942,-0.08166146,-0.07889032,-0.074100256,-0.07807672,-0.0831179,-0.08393407,-0.08388877,-0.08167261,-0.07883525,-0.077094674,-0.07746905,-0.073663056,-0.07096219,-0.06687164,-0.06469393,-0.062776566,-0.061647654,-0.060937762,-0.06075585,-0.060817838,-0.058117867,-0.052710116,-0.048480213,-0.044540703,-0.040895224,-0.03688711,-0.031615376,-0.0265854,-0.021762192,-0.017639935,-0.014866114,-0.011018157,-0.0084629655,-0.005189836,-0.0028678179,0.00035500526,0.004630327,0.009339154,0.011276662,0.012350857,0.014791608,0.021059155,0.027558148,0.035667896,0.040191412,0.042763174,0.045597196,0.049922287,0.052467108,0.0540089,0.05705118,0.06226182,0.06691134,0.07182133,0.07556307,0.07809842,0.07977605,0.0780676,0.0800364,0.07906026,0.078368485,0.07912326,0.083452046,0.086340725,0.088478446,0.086556196,0.08517909,0.08300036,0.08071524,0.073274195,-0.06057918,-0.06829423,-0.07639009,-0.08088231,-0.08204299,-0.076476336,-0.076183796,-0.07407123,-0.0792855,-0.084163904,-0.08388847,-0.08170462,-0.07939392,-0.07774204,-0.077073455,-0.077029824,-0.07161367,-0.0691728,-0.06677002,-0.06438112,-0.06113261,-0.059472978,-0.059242487,-0.060805917,-0.059483528,-0.056449115,-0.05114919,-0.047270894,-0.045081913,-0.04069352,-0.0358966,-0.030523002,-0.0254758,-0.022107542,-0.016863048,-0.01370275,-0.009016871,-0.006243229,-0.0049585104,-0.0017456412,0.002331376,0.006983936,0.010176837,0.0111624,0.012583554,0.016351104,0.024484217,0.029556751,0.0358693,0.040825605,0.04475242,0.047733366,0.050709367,0.053038538,0.0562858,0.059149444,0.063850045,0.06837469,0.073417306,0.07778752,0.08079982,0.08175087,0.07981396,0.08027208,0.08072746,0.08092338,0.0825029,0.08605009,0.08754283,0.08962035,0.08977234,0.08817953,0.08413184,0.080691576,0.072089255
10,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.027467787,-0.03274417,-0.039218307,-0.042820632,-0.04504615,-0.048190415,-0.053146422,-0.061014175,-0.06509912,-0.06719673,-0.07117689,-0.07532287,-0.078602135,-0.07911545,-0.0776366,-0.07470417,-0.07442325,-0.07539624,-0.07398683,-0.07136279,-0.06817752,-0.07060766,-0.07173896,-0.067919254,-0.06173408,-0.05721134,-0.05279231,-0.04861909,-0.042550087,-0.03729987,-0.031773925,-0.031301796,-0.030551553,-0.026345313,-0.022237122,-0.017948091,-0.017645955,-0.015975118,-0.010481238,-0.00504601,-0.00063967705,0.0004389882,0.0037532449,0.0093538165,0.015042245,0.017929852,0.019137919,0.020779073,0.024335325,0.028152406,0.030212045,0.029682636,0.031767726,0.03523296,0.040299475,0.044078767,0.044970393,0.049576223,0.05571747,0.059762895,0.061492324,0.06205207,0.06524861,0.06911147,0.07157302,0.07153934,0.069458246,0.070011854,0.070762396,0.07074261,0.06704718,0.063357115,0.060943425,0.05960077,0.056752384,0.0051313043,0.007688403,0.014030218,0.018646002,0.02202338,0.022549093,0.026706278,0.032759905,0.039016843,0.042998195,0.044035673,0.049265206,0.056706607,0.06320113,0.06754756,0.06920534,0.07566458,0.08278161,0.08845407,0.09110814,0.091705084,0.09500903,0.09910977,0.10219425,0.101947784,0.098725796,0.09963161,0.09986538,0.09859532,0.09342444,0.08651507,0.08246958,0.078395724,0.073457,0.06474894,0.055333376,0.049512208,0.043595433,0.0368824,0.026121259,0.015821695,0.009555221,0.0032399893,-0.003988445,-0.014832139,-0.02451688,-0.030108273,-0.03744495,-0.04547727,-0.056161225,-0.06384349,-0.06830424,-0.072948396,-0.077842474,-0.085170686,-0.090372026,-0.09216505,-0.09408033,-0.09607446,-0.10044807,-0.101205826,-0.09905243,-0.09630543,-0.095537305,-0.09664333,-0.09358907,-0.08913082,-0.084534764,-0.08107245,-0.07946885,-0.07376635,-0.065825164,-0.058775663,-0.054446578,-0.050955296
