model_id,channel_44_1,channel_44_2,channel_44_3,channel_44_4,channel_44_5,channel_44_6,channel_44_7,channel_44_8,channel_44_9,channel_44_10,channel_44_11,channel_44_12,channel_44_13,channel_44_14,channel_44_15,channel_44_16,channel_44_17,channel_44_18,channel_44_19,channel_44_20,channel_44_21,channel_44_22,channel_44_23,channel_44_24,channel_44_25,channel_44_26,channel_44_27,channel_44_28,channel_44_29,channel_44_30,channel_44_31,channel_44_32,channel_44_33,channel_44_34,channel_44_35,channel_44_36,channel_44_37,channel_44_38,channel_44_39,channel_44_40,channel_44_41,channel_44_42,channel_44_43,channel_44_44,channel_44_45,channel_44_46,channel_44_47,channel_44_48,channel_44_49,channel_44_50,channel_44_51,channel_44_52,channel_44_53,channel_44_54,channel_44_55,channel_44_56,channel_44_57,channel_44_58,channel_44_59,channel_44_60,channel_44_61,channel_44_62,channel_44_63,channel_44_64,channel_44_65,channel_44_66,channel_44_67,channel_44_68,channel_44_69,channel_44_70,channel_44_71,channel_44_72,channel_44_73,channel_44_74,channel_44_75,channel_45_1,channel_45_2,channel_45_3,channel_45_4,channel_45_5,channel_45_6,channel_45_7,channel_45_8,channel_45_9,channel_45_10,channel_45_11,channel_45_12,channel_45_13,channel_45_14,channel_45_15,channel_45_16,channel_45_17,channel_45_18,channel_45_19,channel_45_20,channel_45_21,channel_45_22,channel_45_23,channel_45_24,channel_45_25,channel_45_26,channel_45_27,channel_45_28,channel_45_29,channel_45_30,channel_45_31,channel_45_32,channel_45_33,channel_45_34,channel_45_35,channel_45_36,channel_45_37,channel_45_38,channel_45_39,channel_45_40,channel_45_41,channel_45_42,channel_45_43,channel_45_44,channel_45_45,channel_45_46,channel_45_47,channel_45_48,channel_45_49,channel_45_50,channel_45_51,channel_45_52,channel_45_53,channel_45_54,channel_45_55,channel_45_56,channel_45_57,channel_45_58,channel_45_59,channel_45_60,channel_45_61,channel_45_62,channel_45_63,channel_45_64,channel_45_65,channel_45_66,channel_45_67,channel_45_68,channel_45_69,channel_45_70,channel_45_71,channel_45_72,channel_45_73,channel_45_74,channel_45_75,channel_46_1,channel_46_2,channel_46_3,channel_46_4,channel_46_5,channel_46_6,channel_46_7,channel_46_8,channel_46_9,channel_46_10,channel_46_11,channel_46_12,channel_46_13,channel_46_14,channel_46_15,channel_46_16,channel_46_17,channel_46_18,channel_46_19,channel_46_20,channel_46_21,channel_46_22,channel_46_23,channel_46_24,channel_46_25,channel_46_26,channel_46_27,channel_46_28,channel_46_29,channel_46_30,channel_46_31,channel_46_32,channel_46_33,channel_46_34,channel_46_35,channel_46_36,channel_46_37,channel_46_38,channel_46_39,channel_46_40,channel_46_41,channel_46_42,channel_46_43,channel_46_44,channel_46_45,channel_46_46,channel_46_47,channel_46_48,channel_46_49,channel_46_50,channel_46_51,channel_46_52,channel_46_53,channel_46_54,channel_46_55,channel_46_56,channel_46_57,channel_46_58,channel_46_59,channel_46_60,channel_46_61,channel_46_62,channel_46_63,channel_46_64,channel_46_65,channel_46_66,channel_46_67,channel_46_68,channel_46_69,channel_46_70,channel_46_71,channel_46_72,channel_46_73,channel_46_74,channel_46_75
1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0033470988,-0.0043188334,-0.0049675703,-0.0060783625,-0.0075830817,-0.009484649,-0.01110208,-0.012750566,-0.01463896,-0.016315818,-0.018719673,-0.020111382,-0.021650553,-0.023387969,-0.024511576,-0.02554822,-0.025584936,-0.025652051,-0.024810195,-0.024073005,-0.022709846,-0.020205498,-0.017213106,-0.013358712,-0.0093307495,-0.0050632358,0.0007786155,0.0065336227,0.012450516,0.017695785,0.023145199,0.029522479,0.034981012,0.03996122,0.04362774,0.04724139,0.05111873,0.053462386,0.05433905,0.053670943,0.05296606,0.051638663,0.049272597,0.045654356,0.040911973,0.03638673,0.031537533,0.02573669,0.019788146,0.013606131,0.0082041025,0.003056705,-0.0024787784,-0.007186115,-0.01160562,-0.015412509,-0.018252075,-0.020904899,-0.02271539,-0.024564683,-0.025234759,-0.025521755,-0.025322616,-0.025012434,-0.024304032,-0.022696316,-0.021122038,-0.01973629,-0.01830709,-0.016626775,-0.014036775,-0.011972547,-0.010163486,-0.008701444,-0.0070165396
2,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01456964,0.02704674,0.035702646,0.038113475,0.03791994,0.041093826,0.043860734,0.045215428,0.04435718,0.04439819,0.045530796,0.04637885,0.045912325,0.044700086,0.044241846,0.045617104,0.04761213,0.04791951,0.045797586,0.045319438,0.045942545,0.04656434,0.04501635,0.043310642,0.044795454,0.04833454,0.048916638,0.04598832,0.042558014,0.041339755,0.0418123,0.04346013,0.04591477,0.04685092,0.047839463,0.04351163,0.031035483,0.008772969,-0.015394509,-0.033346653,-0.041823447,-0.043612897,-0.045229554,-0.045536816,-0.04516083,-0.045027137,-0.04497528,-0.046797752,-0.04848671,-0.047937095,-0.04679185,-0.04779768,-0.050378203,-0.05237943,-0.051509023,-0.048965454,-0.04817307,-0.04981911,-0.050461173,-0.048995316,-0.047500253,-0.04829669,-0.050884843,-0.05072242,-0.048517406,-0.046590984,-0.045426905,-0.046133995,-0.047691345,-0.04840952,-0.048419714,-0.049521267,-0.04781139,-0.04100293,-0.026687145
3,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.00041747093,0.0023296475,0.003343463,0.0036392808,0.004954219,0.00674212,0.009730339,0.011770904,0.013333738,0.016064048,0.019634843,0.023438096,0.026465535,0.028629899,0.03166902,0.03577602,0.039478302,0.041555643,0.0423702,0.044478595,0.04594034,0.047323465,0.046382606,0.04533851,0.044208825,0.04250163,0.04176551,0.03883195,0.034988403,0.031516135,0.029144228,0.026346803,0.022208095,0.018105865,0.015020609,0.012642384,0.010875285,0.00717479,0.004155636,0.0019390583,0.0009614229,-0.00048047304,-0.0039031506,-0.006477356,-0.008425713,-0.009680688,-0.011677444,-0.01592338,-0.019176602,-0.021746337,-0.02421093,-0.027121365,-0.031662762,-0.03517753,-0.037568986,-0.039667547,-0.04186344,-0.04460025,-0.045974255,-0.04624784,-0.045072556,-0.044577897,-0.044594407,-0.042829514,-0.040236294,-0.03616655,-0.03318268,-0.030738235,-0.027766347,-0.023608983,-0.018956304,-0.015765846,-0.01362437,-0.010733724,-0.007843733
4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0027558804,0.0033474565,0.004505694,0.005872488,0.006447196,0.006808102,0.008072257,0.009873211,0.011221468,0.012189746,0.013475001,0.015161693,0.01751113,0.019431531,0.020849407,0.022568405,0.02473402,0.027164936,0.028544128,0.02903843,0.030135214,0.031651914,0.033234954,0.033652842,0.03353566,0.03336233,0.03405088,0.034914255,0.034091055,0.03282565,0.03192997,0.030888498,0.030154765,0.02882731,0.026959002,0.025157452,0.023909926,0.023098052,0.020819604,0.018606484,0.016884923,0.015835702,0.014918685,0.013287663,0.011090696,0.009536386,0.0090100765,0.008600116,0.0071077347,0.005239725,0.0044068694,0.004212141,0.004231274,0.003201723,0.0022131205,0.0018439889,0.0020129085,0.0021281838,0.0014167428,0.0007343888,0.00034183264,0.0007752776,0.0011333227,0.00058829784,-0.00021398067,-0.00049573183,-9.351969e-05,0.00034588575,-0.00052547455,-0.0013360381,-0.0013947487,-0.0006803274,-0.00027650595,-0.00097447634,-0.0019264817,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5,0.0008533597,0.0003285408,0.00018680096,0.00011831522,0.00019848347,0.000119030476,-0.00036019087,-0.00037020445,-0.0002105236,-0.00030648708,-0.00014466047,-0.0009494424,-0.0011026859,-0.00088727474,-0.000849843,-0.00093376637,-0.0014217496,-0.00178653,-0.0018494129,-0.0016388893,-0.0018170476,-0.002641201,-0.003299415,-0.003562808,-0.0032777786,-0.0034817457,-0.00424546,-0.0045416355,-0.004646659,-0.004442394,-0.0047064424,-0.005903423,-0.0065105557,-0.0069972873,-0.0075181127,-0.0090518,-0.010633588,-0.011862695,-0.013177216,-0.0149978995,-0.017739236,-0.020363986,-0.022843122,-0.02537632,-0.027614832,-0.031077087,-0.034074605,-0.03719634,-0.039594114,-0.041857183,-0.04453981,-0.04737246,-0.049077153,-0.050090432,-0.050692976,-0.051611364,-0.051619053,-0.05109942,-0.04949814,-0.047357917,-0.04583931,-0.043541014,-0.040230572,-0.03708762,-0.03415048,-0.031466722,-0.028576493,-0.025088727,-0.022086322,-0.019098878,-0.016909778,-0.014254153,-0.011857271,-0.009404242,-0.0074172616,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
6,0.0018891692,0.0020626783,0.002756238,0.00380224,0.004570067,0.0055965185,0.0061074495,0.007001996,0.008354068,0.009888232,0.01155889,0.012067199,0.013622284,0.015698373,0.017505169,0.019569993,0.021152437,0.023278892,0.025512755,0.027464807,0.029161215,0.030891418,0.033534348,0.035441577,0.037336886,0.03842652,0.040163755,0.042265415,0.043437004,0.044040382,0.04459673,0.044887662,0.04518813,0.04520178,0.045232713,0.04476893,0.043678343,0.042870462,0.041561604,0.040780723,0.039732218,0.038133264,0.03652072,0.035131156,0.033824086,0.031935275,0.030189514,0.028606176,0.027374566,0.025861084,0.024213195,0.022372305,0.021161139,0.020040154,0.018640757,0.016739607,0.0154207945,0.014664829,0.013506353,0.012484372,0.010681927,0.009742081,0.009031415,0.0080702305,0.0071020126,0.00583297,0.0050343275,0.0044831634,0.003645897,0.003220141,0.0022954345,0.0017531514,0.0011788607,0.0010947585,0.00089353323,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.03126526,-0.035696864,-0.03965938,-0.042930484,-0.043887496,-0.043902338,-0.044597507,-0.04635477,-0.04619789,-0.044842064,-0.043329597,-0.042742968,-0.041897953,-0.041090548,-0.03944993,-0.036955297,-0.035586953,-0.034658074,-0.03335172,-0.031742573,-0.029634953,-0.02834928,-0.027751327,-0.026681542,-0.024972618,-0.02306956,-0.021233022,-0.020191967,-0.018531144,-0.016450405,-0.014669001,-0.013468325,-0.012176037,-0.011015654,-0.009087026,-0.007332325,-0.0062770247,-0.0045341253,-0.0026758313,-0.00033569336,0.0016111135,0.00302279,0.00454098,0.006568134,0.00856477,0.010414064,0.012492895,0.013247788,0.01462239,0.01683575,0.01937884,0.020448565,0.02145654,0.023362756,0.02503854,0.027420044,0.02899295,0.03002572,0.03121996,0.03304124,0.035350382,0.036276698,0.038211465,0.040828347,0.04276973,0.0443092,0.04415071,0.044592083,0.04480344,0.044099808,0.042374074,0.03897369,0.035646856,0.032335877,0.028044343,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.045073092,-0.047610104,-0.04610592,-0.041913033,-0.039332926,-0.039901435,-0.038835347,-0.03548926,-0.032887876,-0.03019911,-0.027415514,-0.023823142,-0.020110905,-0.016587496,-0.013455868,-0.010750771,-0.006951511,-0.0029081106,0.00043553114,0.0029687285,0.005822599,0.008546889,0.012285709,0.015817225,0.019537508,0.024080515,0.028584063,0.03082794,0.032350183,0.03540939,0.038365185,0.039593577,0.040412247,0.042559266,0.04171717,0.03047967,0.0077798367,-0.018936932,-0.03737241,-0.042503238,-0.03888327,-0.034838438,-0.034596384,-0.035283506,-0.033661187,-0.028887272,-0.02438867,-0.021576285,-0.021231592,-0.020292997,-0.017147124,-0.014104784,-0.012727141,-0.010211885,-0.006052494,-0.0008534193,0.0015926361,0.0032621622,0.0054469705,0.009150147,0.013857663,0.017392457,0.020304143,0.023797035,0.026730895,0.030862153,0.034023166,0.037593544,0.039340734,0.038912237,0.041194797,0.04364884,0.044237673,0.036456108,0.019376278
9,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.042108595,-0.046865165,-0.050073147,-0.049709797,-0.04938823,-0.047545075,-0.04724592,-0.046825826,-0.046257675,-0.046278656,-0.04428935,-0.042787373,-0.040159702,-0.037675142,-0.03619945,-0.03510797,-0.032962084,-0.03189361,-0.030421913,-0.028761983,-0.026801944,-0.025316298,-0.023839474,-0.021673203,-0.020546257,-0.018268764,-0.015969634,-0.014545977,-0.012957275,-0.010908544,-0.008589745,-0.006791711,-0.004998386,-0.0037986636,-0.0023075342,-0.0007471442,0.0010473728,0.003303051,0.004308462,0.0057303905,0.0074349046,0.009295583,0.011296511,0.012217104,0.013358653,0.015223086,0.017233074,0.018785179,0.020149767,0.021414816,0.02241987,0.02290219,0.024751544,0.025749028,0.027749062,0.029865563,0.032179058,0.03384173,0.03457147,0.036553323,0.037983894,0.03951907,0.040748537,0.04147768,0.0421741,0.043043554,0.044076383,0.046869993,0.04816276,0.04996437,0.048384488,0.043120265,0.035249412,0.02869308,0.021265388,-0.042049825,-0.045543075,-0.048719406,-0.04838115,-0.048318803,-0.046415627,-0.047094643,-0.04662144,-0.04583603,-0.045653284,-0.04429573,-0.04218054,-0.03955102,-0.0368371,-0.035522223,-0.035129905,-0.032640874,-0.031524777,-0.02953732,-0.028396785,-0.026934445,-0.025292754,-0.02357763,-0.021161675,-0.019831657,-0.018090665,-0.015820324,-0.01422441,-0.012607574,-0.010816097,-0.008553088,-0.0063601136,-0.0047893524,-0.0029602647,-0.001798749,-0.00065499544,0.0014952421,0.0035129786,0.004937768,0.0063565373,0.007754326,0.009498119,0.011557877,0.012698948,0.013623774,0.0154131055,0.01789552,0.019301176,0.020981371,0.021653056,0.022611022,0.02352804,0.024887204,0.026685834,0.02900958,0.030503392,0.03217417,0.034086883,0.035632133,0.03743601,0.038653135,0.040020823,0.041233957,0.041895807,0.04260266,0.04328698,0.044892132,0.047964215,0.04905814,0.05006671,0.048716486,0.042927027,0.035866857,0.029087722,0.021120965
10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.02385676,-0.029052734,-0.033824623,-0.037040353,-0.03916192,-0.04139453,-0.04272878,-0.04390639,-0.04337871,-0.042074382,-0.041593015,-0.041465044,-0.03961897,-0.038029015,-0.036279917,-0.034311116,-0.03306842,-0.031523228,-0.029694676,-0.02821678,-0.025930047,-0.025337815,-0.023789287,-0.02172327,-0.01933676,-0.018494189,-0.017356157,-0.015984356,-0.014569104,-0.013690829,-0.011989236,-0.0113584995,-0.010327756,-0.008694828,-0.006910324,-0.0051046014,-0.004104495,-0.002222538,-0.00036728382,0.0015479922,0.0030738115,0.0038268566,0.005182624,0.0070205927,0.008230031,0.008955538,0.010103047,0.010991037,0.012329459,0.013626754,0.014401555,0.015551686,0.017201602,0.018460453,0.02051878,0.021780372,0.023002088,0.024931729,0.027039587,0.028904319,0.030315578,0.032113016,0.03387034,0.036153495,0.037800312,0.038644195,0.039830446,0.04076004,0.040751457,0.039750993,0.03780526,0.0365656,0.034350514,0.03100431,0.02652508,0.0006724596,0.002590239,0.005743623,0.0091738105,0.011738658,0.015123308,0.018990457,0.02289778,0.027106225,0.03016609,0.032759666,0.03630674,0.03973025,0.042440474,0.044063687,0.04588896,0.04773289,0.04924333,0.05000961,0.049656928,0.049812317,0.049615383,0.049358368,0.04873097,0.04745549,0.045856655,0.04429531,0.042662382,0.0404827,0.03716433,0.0340721,0.030672371,0.027184367,0.023559809,0.019034266,0.014650166,0.010812342,0.006985724,0.002732873,-0.0021427274,-0.006648898,-0.010693312,-0.0148682,-0.018803775,-0.02306664,-0.026678681,-0.029687405,-0.033461392,-0.037213504,-0.040742338,-0.042961597,-0.044805765,-0.046715856,-0.04833865,-0.049957335,-0.05142045,-0.051804423,-0.052185774,-0.05242455,-0.052283645,-0.051416278,-0.050041914,-0.04782766,-0.046232224,-0.044142365,-0.041332304,-0.037732482,-0.034147024,-0.031556726,-0.028262556,-0.02440846,-0.020237923,-0.016670704,-0.014598072,-0.011597514
